	1	Goods	App	Delivery	Payment	CS	Price	Marketing	AD
2106	상품의질은 롯데온이 쵝오	1	0	0	0	0	0	0	0
2107	가격도 저렴하고 배송도 빠릅니다.	1	0	1	0	0	1	0	0
2108	물건 찾기가 쉽고, 주문도 쉽네요	1	1	0	0	0	0	0	0
2109	고객 니즈에 맞게 잘 되어 있네요.	0	0	0	0	1	0	0	0
2110	타사 쇼핑앱 이용하다가 넘어왔어요~	1	1	0	0	0	0	0	0
2111	가격도 좋고 짱이예요	1	0	0	0	0	1	0	0
2112	배송두 물건두 좋습니다	1	0	1	0	0	0	0	0
2113	여러 특가상품 많이 나와서 좋아요~~	1	0	0	0	0	0	0	0
2114	대체로 만족합니다.	0	0	0	0	0	0	0	0
2115	특가행사도 해서 좋아요~! 더해주세요!!	0	0	0	0	0	0	1	0
2116	만족스럽습니다.	0	0	0	0	0	0	0	0
2117	좋습니다요~	0	0	0	0	0	0	0	0
2118	접속이안되네요	0	1	0	0	0	0	0	0
2119	좋아용	0	0	0	0	0	0	0	0
2120	정회원 어쩌고 하면서 사람을 피를말림 ;;;10번은 눔게 시도한듯 비번은 뭐가또 그리 까자로운지 ㅡㅡ	0	1	0	0	0	0	0	0
2121	거금주고, 가방 샀는데 완전 할인만땅 받아서 매우만족중. 앞으로 자주 이용할께요~	1	0	0	0	0	1	0	0
2122	편리해서 종종 이용합니다.	1	0	0	0	0	0	0	0
2123	오랜만에 들어왔는데 더 좋아진거 같아요 감사합니다~	0	0	0	0	0	0	0	0
2124	업글하라기에 이제좀 정신차렷나 했드만 더 안되네요 검색창에 글쓰면 안넘어가요 운좋아 한번 넘어가더니 또 서버 불안정 어쩌구 검색불가 어쩌구...	1	1	0	0	0	0	0	0
2125	가격이나 품질면에서 장점이 더 많아 자주 이용합니다.	1	0	0	0	0	1	0	0
2126	만족하면서 잘 쓰고 있습니다. 신속배송 좋아요~	0	0	1	0	0	0	0	0
2127	아이콘 디자인도 넘 구리고 예전 파란 디자인이 훨 세련되고 예쁨 상품검색 되지도 않고 뭐 누르기만하면 먹통 업데이트 최악 강제로 업데이트하게 해놓지나 말지 이번주말 까지 해결 안되면 손절하렵니다	1	1	0	0	0	0	0	0
2128	상품 구성들도 풍성하고 가격도 나쁘지 않아 잘 사용하고 있어요~	1	0	0	0	0	1	0	0
2129	상품 구매할때 엄청 싸게 구매했어요 다른 곳보다 할인도 많이 하는거 같아요!	1	0	0	0	0	1	0	0
2130	업데이트 하래서 들어와보면 최신 버전이라는데.. 어플로 접속은 어떻게 하라는건지	0	1	0	0	0	0	0	0
2131	마이롯데에서 주문취소도안되고 챗봇 상담원연결도 절대안되고 1:1문의넣어도 답변도없고 전화상담도 밀려서 안받고 주문이 들어간건지만건지 취소하고싶어도 처리할수없습니다라고 나오고 어떡하져	1	1	0	0	1	0	0	0
2132	오늘 처음 써봤는데, 괜찮네요.	0	0	0	0	0	0	0	0
2133	상품 구성들도 풍성하고 가격도 나쁘지 않아 잘 사용하고 있어요~	1	0	0	0	0	1	0	0
2134	마트, 백화점 상품을 모두 확인할 수도 있고, 괘안네요	1	0	0	0	0	0	0	0
2135	이름이 다들 기계적이네여	0	0	0	0	0	0	0	0
2136	카드 할인을 하지 말던가 결제 할인 화면 한번에 안보이게 아주 작은 글씨로 해놓고서 그 글씨 누르고 들어가야 할인 나오쥬? ㅋㅋㅋㅋㅋ 개발자한테 별걸 다시키네유 ㅋㅋ	0	1	0	1	0	1	0	0
2137	개 쓰레기 같네요 검색 하려니까 하얗게 돼서 먹통이고 장바구니에 넣어놓은거 싹다 사라지고 기분이 안좋네요..	1	1	0	0	0	0	0	0
2138	백화점 상품 있는게 맘에 들어요 요즘 백화점 가기가 무서워서리 ㅠㅠ	1	0	0	0	0	0	0	0
2139	즐기면서 쇼핑하고 있습니다.	0	0	0	0	0	0	0	0
2140	대체적으로 만족하긴 합니다만, 사용감에 있어 편의성이 살짝 아쉽긴 합니다.	1	0	0	0	0	0	0	0
2141	매장 픽업하면 가격 더 다운되네요. 괜찮아요	1	1	0	0	0	1	0	0
2142	물건 가격이 저렴해서 좋다.	1	0	0	0	0	1	0	0
2143	롯데닷컴 쓴지가 몇년인데 어플바뀌고난뒤 상품도 거지같고 오너스 혜택도 구리고 결제방식은 자기멋데로고 포인트 다쓰고 삭제할랍니다 미친 롯데	1	0	0	1	0	0	1	0
2144	진짜 맨날 업데이트하고 불편하고 가격도비싸고 소비자 바보만드는 롯데어플 ㅋㅋㅋ 절대안씀 쓰면 멍청이됨	1	1	0	0	1	1	0	0
2145	물건 가격이 저렴해서 좋다.	1	0	0	0	0	1	0	0
2146	롯데온 하나로 다 통합된듯?? 넘 편하고 좋네요	0	0	0	0	0	0	0	0
2147	별 기대 안했는데ㅋㅋㅋ	0	0	0	0	0	0	0	0
2148	사용하기 편리합니다.	1	0	0	0	0	0	0	0
2149	제품 구매하려고 하는데 제품정보와 상세사진이 안떠요~~	1	1	0	0	0	0	0	0
2150	고객님 안녕하세요, 롯데닷컴입니다. 먼저, 쇼핑에 불편을 드려 죄송합니다. 말씀주신 오류 수정 완료되었습니다. 신규 버전 앱을 다운받으셔서 정상 서비스 이용을 부탁 드립니다. 롯데닷컴 서비스 이용에 불편을 드려 다시 한 번 죄송합니다. 감사합니다.	1	1	0	0	1	0	0	0
2151	업데이트 하란 표시는 안뜨고 그냥 열기.. 열기 누르면 다시 업데이트 하란 앱 상태.. 무한 루프	1	1	0	0	0	0	0	0
2152	특가상품이 더 많으면 마니마니 살듯 싶네요^^	1	0	0	0	0	0	0	0
2153	접속이 빨리 되지 않네요. 너무 느려요. 삭제부탁드립니다.	0	1	0	0	0	0	0	0
2154	앱으로구매시 적립된다하는데	1	1	0	0	0	0	0	0
2155	앱이 자꾸 팅기고 자동로그인도 체크되있는데 되지도 않고 무쓸모 앱 프로그램 다시 짜야할듯	0	1	0	0	0	0	0	0
2156	여러가지 기획전 많아서 좋아요!! 특가상품도 많아요	1	0	0	0	0	0	0	0
2157	간편해서 종종 이용합니다.	1	0	0	0	0	0	0	0
2158	항상 만족하고 이용하고있다쥬!!!	1	0	0	0	0	0	0	0
2159	너무 치명적인 오류 아닌가요;; 에러페이지가 떠요 답답해죽겠어요	0	1	0	0	0	0	0	0
2160	설명이 따로 필요한가요? 굿!!	0	1	0	0	0	0	0	0
2161	찜목록 장바구니 날아가고 검색목록 줄어든건 사이트 통합중의 일이라고 하지만 회원등급을 날리다니!! 2002년부터 사용해서 만난지 6,426일이라는 말을 하지를 말던지...	1	1	0	0	1	0	0	0
2162	설 선물 저렴하게 구매했어요	1	0	0	0	0	0	0	0
2163	제품 상태 좋고, 배송도 정확하네요	1	0	1	0	0	0	0	0
2164	간편하게 물건사기 좋네요.	1	0	0	0	0	0	0	0
2165	여기 지금 만다리나덕 쌈	0	0	0	0	0	0	0	0
2166	배송두 물건두 모두 만족합니다	1	0	1	0	0	0	0	0
2167	지름신 막아주는 고마운 앱이네요 ㅋㅋㅋㅋㅋㅋㅋ	0	1	0	0	0	0	0	0
2168	빠르고 정확해서 좋아요~	1	0	0	0	0	0	0	0
2169	개발자들 일 안하나요? 뭐가 안되는지 모를 정도로 아무것도 안됨 클릭해도 안넘어감 결제도 안됨 어쩌라는거죠? 롯데 손절하고싶네여..	0	1	0	1	0	0	0	0
2170	업데이트 이후에 넣어뒀던 장바구니 다 사라졌는데 어떡하실건가요 오랜만에 결제할려고 들어갔는데 장바구니 사라진거 보고 극대노 했습니다. 내 장바구니...	0	1	0	1	0	0	0	0
2171	즐기면서 쇼핑하고 있습니다.	0	0	0	0	0	0	0	0
2172	바뀌고 더 불편해졌네요 ~ 예전 구매기록 조회가 안되는데 싹다 없어진건가요???	1	0	0	0	0	0	0	0
2173	어플리뷰 첨 남겨보는데 롯데온 쓸만해요! 좋습니당	0	0	0	0	0	0	0	0
2174	이 어플로 백화점, 마트, 슈퍼, 롭스 다 이용가능!!!!	1	0	0	0	0	0	0	0
2175	무료배송이 많아서 좋습니다. 쿠폰도 많구요.	0	0	1	0	0	0	1	0
2176	업데이트 제대로 하는 겁니까? 로긴도 튕겨있고 쿠폰 받으려고 몇번이나 시도해도 로딩이 제대로 안되네요	0	1	0	0	0	0	1	0
2177	상품이 다양해서 최근들어 롯데온을 가장 많이 사용하네요!	1	0	0	0	0	0	0	0
2178	편리하고 너무 좋아요 최곱니다	0	0	0	0	0	0	0	0
2179	굉장히ㅜ느리고 더디다. 손가락으로 터치하는데로 화면이 이동하지 않는다. 터치감이 무지 안좋다. 이 앱으론 뭘 살 수가 없다.	0	1	0	0	0	0	0	0
2180	앱 깔리는 속도가 너~~무 느리네요 요즘 게임도 이렇게 오래 안걸리는데..	0	1	0	0	0	0	0	0
2181	고객님, 안녕하세요. 롯데닷컴입니다. 먼저, 쇼핑에 불편을 드려 죄송합니다. 말씀주신 현상에 대해서 수정 조치가 되었습니다. 신규 버전 앱을 다운받으셔서 정상 서비스 이용을 부탁 드립니다. 항상 고객님에게 편안한 서비스를 제공할 수 있도록 노력하겠습니다. 롯데닷컴 서비스 이용에 불편을 드려 다시 한 번 죄송합니다.	1	1	0	0	1	0	0	0
2182	안정화는 커녕 앱이 자꾸 오류만 ㅜㅜ 업뎃전 잘사용했는데 완전 최악	1	1	0	0	0	0	0	0
2183	결제 완전 편해요.	0	0	0	1	0	0	0	0
2184	좋습니다	0	0	0	0	0	0	0	0
2185	쇼핑앱 중 가장 많이 사용하는 앱~	1	1	0	0	0	0	0	0
2186	저렴한 물건들이 종종 보여서 괜찮네요	1	0	0	0	0	0	0	0
2187	저렴한 물건들이 종종 보여서 괜찮네요	1	0	0	0	0	0	0	0
2188	편리하게 잘 되어 있습니다	0	0	0	0	0	0	0	0
2189	편리하게 잘 되어 있습니다	0	0	0	0	0	0	0	0
2190	사용하는데 아주 유용함	1	0	0	0	0	0	0	0
2191	이거 그냥 안되는 어플 왜 여기 올려놓는지 이해가 안됨	0	0	0	0	0	0	0	0
2192	업데이트하고 상품 이미지가 안보이네요. 수정해주세요.	1	1	0	0	0	0	0	0
2193	저는 매우만족~	0	0	0	0	0	0	0	0
2194	업데이트 이후 먹통 구매 불가 주문페이지에서 넘어가지 않음	1	1	0	0	0	0	0	0
2195	자주써요~~^^ 넘 좋음요~~^^	0	0	0	0	0	0	0	0
2196	사용하기 편리합니다.	1	0	0	0	0	0	0	0
2197	일반 직장인이 구매한구매가가 천만원은 될건데 이거 전에 보다 정신없고 메뉴 찾기도 힘들고 그리고 등급혜택도 왜 이럼?? 이럴거면 롯데 홈쇼핑 엘롯데 롯데온 다 합치던가요	1	0	0	0	0	0	0	0
2198	장바구니에 담겨지지도 않고 구매로 넘어가지도 않습니다 구매하고 싶어도 구매할 수 없네요...?	1	1	0	0	0	0	0	0
2199	잘사용하고 있습니다 감사합니다.	1	0	0	0	0	0	0	0
2200	편리하고 신뢰가 갑니다.	0	0	0	0	0	0	0	0
2201	첨보다 많이 좋아지고 있네요~~ 굿굿	0	0	0	0	0	0	0	0
2202	예전 롯데닷컴이 훨 좋아요 ㅜ 너무 난잡해요 ㅜ	0	0	0	0	0	0	0	0
2203	보고 있으면 관리 좀 해라 안 보겠지...그니까 이따위	0	0	0	0	1	0	0	0
2204	좋아요! 최고입니다	1	0	0	0	0	0	0	0
2205	에어팟 득템햇어요~~ 감사합니다 롯데온	0	0	0	0	0	0	0	0
2206	좋습니다요~	0	0	0	0	0	0	0	0
2207	사용감 편리하네요	1	0	0	0	0	0	0	0
2208	롯데온만 쓰고 있습니당~	0	0	0	0	0	0	0	0
2209	일단 롯데니까 신뢰합니다.	0	0	0	0	0	0	0	0
2210	참 편리한 세상이네요	0	0	0	0	0	0	0	0
2211	종종 이용하곤 하네요	1	0	0	0	0	0	0	0
2212	엘포인트 너무 너무 좋아요~~~	0	0	0	0	0	0	1	0
2213	그닥 나쁘지 않아요	0	0	0	0	0	0	0	0
2214	특가행사도 해서 좋아요~	0	0	0	0	0	0	1	0
2215	왜죠?	0	0	0	0	0	0	0	0
2216	구입항목 지워주세요	1	0	0	0	0	0	0	0
2217	매우불편함	0	0	0	0	0	0	0	0
2218	신선배송 굿	0	0	1	0	0	0	0	0
2219	아주 유용하게 잘 쓰고있습니다~!	0	0	0	0	0	0	0	0
2220	구매한상품이있는데 오늘 갑자기 어플이 구동이안되네요 처리요청합니다	1	1	0	0	1	0	0	0
2221	제품들이 엄청 다양하게 많아서 필요한 것들이 항상 있네요	1	0	0	0	0	0	0	0
2222	내 최애 어플 중 하나인 롯데온	0	0	0	0	0	0	0	0
2223	장바구니 담으면 뭐합니까! 구매 누르면 오류창 나오는데 ㅋㅋㅋ 이래서 롯데 롯데하나 보네요	1	1	0	0	0	0	0	0
2224	마이페이지만 들어가면 계속 로그아웃돼요... 마이페이지에서 뭘 볼 수가 없네여 ㅠ	0	1	0	0	0	0	0	0
2225	고객님 안녕하세요, 롯데닷컴입니다. 먼저, 쇼핑에 불편을 드려 죄송합니다. 말씀주신 오류 수정 완료되었습니다. 신규 버전 앱을 다운받으셔서 정상 서비스 이용을 부탁 드립니다. 롯데닷컴 서비스 이용에 불편을 드려 다시 한 번 죄송합니다. 감사합니다.	1	1	0	0	1	0	0	0
2226	사용해보니 나쁘지 않네요	1	0	0	0	0	0	0	0
2227	다른데 비교해서 싼 제품들이 꽤 있네요	1	0	0	0	0	0	0	0
2228	짱입니다.	0	0	0	0	0	0	0	0
2229	아니 네이버로그인 해야되는데 로그인 눌러도 인디케이터만 뜨고 네이버 로그인창이 안열려요	0	1	0	0	0	0	0	0
2230	만족스럽습니다.	0	0	0	0	0	0	0	0
2231	믿고 살 수 있어서 좋아요	0	0	0	0	0	0	0	0
2232	정확한 배송에 저렴한 물건 굳~	1	0	1	0	0	0	0	0
2233	업뎃만하면 서버 접속이안됨	0	1	0	0	0	0	0	0
2234	생활용품 구입했는데 좋아요~	1	0	0	0	0	0	0	0
2235	대형마트 갈일이 없어졌어요	0	0	0	0	0	0	0	0
2236	저렴하게 구매완료~	1	0	0	0	0	0	0	0
2237	짱입니다.	0	0	0	0	0	0	0	0
2238	품질 진짜 좋네요	1	0	0	0	0	0	0	0
2239	기존 옛날 계정은 어플로 로그인이 안됨	0	1	0	0	0	0	0	0
2240	좋게 이용중~	0	0	0	0	0	0	0	0
2241	롯데온 어플 자주 이용중	0	0	0	0	0	0	0	0
2242	앱 키고 1초뒤에 bad 뭐라고 뜨고 꺼진다~	0	1	0	0	0	0	0	0
2243	가성비 좋은상품 많네요	1	0	0	0	0	1	0	0
2244	넘 편하고 좋네요	0	0	0	0	0	0	0	0
2245	잘 이용하고있어요~^^	1	0	0	0	0	0	0	0
2246	쇼핑 잘하고 있어요~ 감사 감사~	0	0	0	0	0	0	0	0
2247	굿굿 잘쓰고 있어용	0	0	0	0	0	0	0	0
2248	만족스럽습니다.	0	0	0	0	0	0	0	0
2249	고객님 안녕하세요. 롯데닷컴입니다.	0	0	0	0	1	0	0	0
2250	배송두 물건두 모두 만족합니다	1	0	1	0	0	0	0	0
2251	만족합니다.	0	0	0	0	0	0	0	0
2252	압데이트 이후 도무지 이상해서 앱 지웁니다	0	1	0	0	0	0	0	0
2253	신세계 어플은 안이렇던데	0	0	0	0	0	0	0	0
2254	엘포인트 너무 너무 좋아요~~~	0	0	0	0	0	0	1	0
2255	할인 많이 되어 좋아요	0	0	0	0	0	1	0	0
2256	롭스 되니깐 넘 좋아요	0	0	0	0	0	0	0	0
2257	탁월한 선택 롯데온	0	0	0	0	0	0	0	0
2258	자꾸 팅기냉요....	0	0	0	0	0	0	0	0
2259	깔리지가않아요	0	0	0	0	0	0	0	0
2260	고객님 안녕하세요. 롯데닷컴입니다.	0	0	0	0	1	0	0	0
2261	아주 짱짱맨입니다	0	0	0	0	0	0	0	0
2262	종종 이용합니다	1	0	0	0	0	0	0	0
2263	쇼핑 짱짱맨!	0	0	0	0	0	0	0	0
2264	구매목록 삭제 부탁드립니다.	1	1	0	0	0	0	0	0
2265	좀만 더 개선되면 좋겠지만 지금도 뭐 나름 쓸만합니다	0	1	0	0	0	0	0	0
2266	값도 싸고 빨리도착	0	0	1	0	0	0	0	0
2267	상품이 항상 잘 포장 되어서 마음에 들어요	1	0	1	0	0	0	0	0
2268	제가 쓰는 쇼핑몰중에는 요즘 젤 많이 구매중^^	1	1	0	0	0	0	0	0
2269	채고👍 할인 최고에요~^^	1	0	0	0	0	1	0	0
2270	유용하게 쓰는중	0	0	0	0	0	0	0	0
2271	책임도 안지는 롯데온 여기서 구매해서 업체랑 문제 생기면 롯데온 책임 없답니다	1	0	0	0	0	0	0	0
2272	고맙습니다. 덕분에 저렴하게 잘 구매하고 갑니다.	1	0	0	0	0	0	0	0
2273	상품 품질에 대해서는 아주 만족합니다.	1	0	0	0	0	0	0	0
2274	물건 검색하기만 하면 다 나와서 좋아요	1	1	0	0	0	0	0	0
2275	6시 쿠폰 준대서 그거 기다리고 쿠폰 받았더니 사려고 했던 물건 자체할인 사라져서 더 비싸짐 할인 시간제한 있으면 좀 크게 써놓던가 뒤통수 맞은 기분	1	0	0	0	0	1	1	0
2276	살짝 반신반의 했는데 생각했던 것 보다 어플 쓸만하고 좋아여 제품도 좋구요	1	0	0	0	0	0	0	0
2277	좋아요오~~	0	0	0	0	0	0	0	0
2278	편리해서 종종 이용합니다.	1	0	0	0	0	0	0	0
2279	포털광고보고 클릭하면 앱으로 안넘어가는데요? 나만그런가요?	0	1	0	0	0	0	0	1
2280	좋습니다	0	0	0	0	0	0	0	0
2281	아주 유용하게 잘 쓰고있습니다~!	0	0	0	0	0	0	0	0
2282	유용하게 쓰는중	0	0	0	0	0	0	0	0
2283	사고 싶은 제품이 왠만해서는 다 있는듯!! 전 아주 만족~~ 합니다	1	0	0	0	0	0	0	0
2284	빠른배송 만족	0	0	1	0	0	0	0	0
2285	이벤트 더 많이 해주세여~~	0	0	0	0	0	0	1	0
2286	전반적으로 만족중	0	0	0	0	0	0	0	0
2287	사용하기 편리하고 좋네여~~	1	0	0	0	0	0	0	0
2288	좋음	0	0	0	0	0	0	0	0
2289	롯데가 그렇지....... 암 키우고싶으신분만 이용하세요. 덕분에 똥개훈련 가지가지 해볼 수 있었어요~	1	0	0	0	0	0	0	0
2290	주문취소 하는데 상담사 채팅연결 해야함. 취소어렵게 만들어놓고 판매자랑 연결해서 확인해봐야한다고 시간끈 사이에 판매자는 제품발송. 어떻게된거냐고 연락하니 일찍연락 주셨지만 제품 발송되어서 어쩔수 없으니 반품하고 싶으면 유상반품하라고함. 롯데무섭네요	1	1	0	0	1	0	0	0
2291	사용하는데 아주 유용함	1	0	0	0	0	0	0	0
2292	스마트픽으로 신청해서 편의점에 도착했대서 갔더니 그 편의점이 스마트픽 등록 안되있다는데ㅡㅡ^(스마트픽 관리 운영도 제대로 못하면서 이런 제도는 왜?)택배운송하는 분이 바로 다시 가져갔다고해서 전화 문의 하니까 반품신청하고 다시 받으라는데 정말 화났습니다. 저번 겨울에는 배송 분실로 필요할 때 못쓴 생활형 아이젠까지... 진짜 롯데닷컴은 왜 항상 이런가요? 가격 세일한다고 쓰지 마세요 이런 앱!	1	1	1	1	1	1	0	0
2293	쇼핑하기 편하게 되어있네요~ 좋아용	0	0	0	0	0	0	0	0
2294	간혹 다른 곳보다 비싼 제품도 존재하지만, 대다수가 저렴해서 만족합니다.	1	0	0	0	0	0	0	0
2295	백화점부터 마트상품까지 구매할 수 있다는게 가장 큰 메리트 같아요~~	1	0	0	0	0	0	0	0
2296	최고입니다 제품도 다양하게 많고~	1	0	0	0	0	0	0	0
2297	조아요	0	0	0	0	0	0	0	0
2298	상품종류도 찾기쉽게 되어있고, 가격 또한 착해요. 무배가 많아서 구매하기 부담없음	1	0	0	0	0	1	0	0
2299	상담사분께서 친절하시고, 빠르게 처리해주셔서 감사했어요~	0	0	0	0	1	0	0	0
2300	물건도 다양하고 배송이 잘 되어 좋습니당	1	0	1	0	0	0	0	0
2301	빠른 배송을 해주셔서 넘넘 감사합니다	0	0	1	0	0	0	0	0
2302	나름 사용하는데 불편한 거 없이 저렴하게 잘 구입하고 있어요~	1	0	0	0	0	0	0	0
2303	유용한 핫딜이 많이 떠서 좋아요!!	0	0	0	0	0	0	0	0
2304	살건많은데 돈이 부족하다는 게 함정..ㅋㅋ	0	0	0	0	0	0	0	0
2305	마트, 백화점, 명품 구분되어 있어 편리해요	0	0	0	0	0	0	0	0
2306	비싸	0	0	0	0	0	0	0	0
2307	굉장히 잘 쓰고 있습니다. 신속배송 좋아요~	0	0	1	0	0	0	0	0
2308	12/15 am14:20 ios14.2 iphone8+ 앱 바로구매 시 현재 바로구매를 이용할 수 없습니다 알랏 노출 & 주문내역 접근 시 시스템 에러 알랏 공통 노출. 기본 중의 기본조차 안되는 장애 관리..	1	1	0	1	1	0	0	0
2309	결제도빠르고 할인해택도 좋긴 한데 조금 더 많았음 하는 바램..ㅋ	0	0	0	1	0	1	0	0
